User_ID_Alias,User_Age,User_Gender,User_Occupation,User_ZipCode
3562,25,M,12,50265
3563,25,M,7,91911
3564,35,M,17,6074
3565,25,F,4,48104
3566,18,M,4,48104
3567,50,M,17,91977
3568,18,F,4,48104
3569,25,M,16,97378
3570,35,F,4,48103
3571,18,M,4,97470
3572,25,M,4,97330
3573,18,F,0,48104
3574,18,F,20,45202
3575,18,M,4,48104
3576,25,M,2,10003
3577,25,M,4,48104
3578,18,F,4,48108
3579,25,M,12,1915
3580,18,M,4,48105
3581,25,M,16,80013
3582,18,M,20,86001
3583,35,M,11,20879
3584,50,F,6,79410
3585,18,F,4,48104
3586,35,M,20,45236
3587,25,F,7,90230
3588,18,M,20,67212
3589,35,M,12,45243
3590,45,M,6,52556
3591,18,M,4,97850
3592,25,M,4,54902
3593,35,M,17,48323
3594,35,M,12,97330
3595,18,M,4,80228
3596,25,M,4,48105
3597,25,M,1,56082
3598,45,M,1,48867
3599,18,M,15,94606
3600,25,M,15,97333
3601,18,M,19,12133
3602,25,M,16,90292
3603,18,M,4,14853
3604,25,M,12,55443
3605,35,M,5,95008
3606,35,M,17,14302
3607,25,M,7,33813
3608,25,M,4,55408
3609,18,F,4,2138
3610,25,M,7,55411
3611,18,M,4,94403
3612,25,M,2,30606
3613,25,M,17,94133
3614,35,F,3,55112
3615,25,F,7,6854
3616,25,M,12,78759
3617,18,M,12,78759
3618,25,M,17,78730
3619,45,F,15,78750
3620,50,M,12,97330
3621,25,F,7,92108
3622,35,F,0,90004
3623,18,F,4,45750
3624,18,M,4,85719
3625,18,M,15,91101
3626,25,M,12,94065
3627,1,M,10,12701
3628,25,M,0,47303
3629,25,M,15,53704
3630,35,M,1,48103
3631,18,F,1,33143
3632,1,M,0,2322
3633,25,M,0,61832
3634,25,F,2,97333
3635,25,F,4,94117
3636,35,M,0,75023
3637,50,F,3,33611
3638,35,M,16,2139
3639,25,M,8,22046
3640,56,M,1,49042
3641,18,M,2,90069
3642,25,M,7,48070
3643,35,M,16,77301
3644,25,M,14,92614
3645,45,M,1,90631
3646,1,M,4,46311
3647,50,F,0,2421
3648,18,M,2,2066
3649,35,M,12,10036
3650,35,M,12,94025
3651,25,F,9,84037
3652,18,M,14,8822
3653,25,M,18,10309
3654,56,M,13,10025
3655,25,M,4,55112
3656,35,M,17,90026
3657,18,F,2,48823
3658,45,M,2,29440
3659,35,F,1,92705
3660,18,M,4,3106
3661,18,M,4,3106
3662,25,M,7,91423
3663,35,F,6,48105
3664,18,M,4,61801
3665,35,F,9,66204
3666,25,M,1,400060
3667,18,F,4,10708
3668,25,M,1,2115
3669,45,M,14,46038
3670,18,M,11,45220
3671,25,M,17,20910
3672,25,M,0,90028
3673,25,M,14,94117
3674,25,M,15,92111
3675,35,M,12,98166
3676,18,M,4,55414
3677,25,M,12,92880
3678,25,M,2,77056
3679,35,M,17,30024
3680,18,M,0,10009
3681,50,M,16,97116
3682,18,M,4,43202
3683,18,M,4,77005
3684,35,F,6,45459
3685,25,M,7,77252
3686,25,F,4,15701-2017
3687,50,F,0,97403
3688,25,M,7,78731
3689,25,M,16,1581
3690,25,F,4,87110
3691,18,M,12,98105
3692,25,M,4,65804
3693,25,F,0,19107
3694,35,M,15,98108
3695,35,M,0,30030
3696,25,F,14,60657
3697,35,M,1,49307
3698,25,F,6,91423
3699,35,M,15,33167
3700,25,M,12,34170
3701,25,M,20,64112
3702,18,M,17,2118
3703,25,M,17,92656
3704,18,M,0,57106
3705,50,M,6,22039
3706,25,M,0,10002
3707,18,M,4,56520
3708,18,M,5,65211
3709,25,M,12,98034
3710,25,M,0,77025
3711,35,M,0,83704
3712,25,M,7,21117
3713,25,M,2,32118
3714,25,F,7,22209
3715,25,M,2,90401
3716,18,M,4,2138
3717,25,M,12,94402
3718,25,M,12,30337
3719,25,M,14,60148
3720,25,F,0,10003
3721,25,M,2,32118
3722,25,M,7,32835
3723,35,M,17,93436
3724,35,F,4,26505
3725,25,M,7,76904
3726,25,F,2,90036
3727,50,M,16,20015
3728,35,M,7,98467
3729,25,M,14,80232
3730,18,M,4,33720
3731,25,M,20,85719
3732,18,M,4,55455
3733,25,M,15,12345
3734,25,F,4,72801
3735,25,M,11,11217
3736,35,M,17,46229
3737,56,M,13,89128
3738,25,M,14,81679
3739,45,F,7,77006
3740,18,M,20,72837
3741,35,M,12,95952
3742,25,F,7,85260
3743,45,F,17,55419
3744,25,M,14,49355
3745,50,M,0,44126
3746,18,M,4,92602
3747,25,F,0,92870
3748,50,M,6,5055
3749,25,F,4,73160
3750,25,M,7,55112
3751,25,M,7,55112
3752,25,M,7,55408
3753,25,M,17,95129
3754,25,M,17,77521
3755,25,M,0,10013
3756,18,F,2,13603
3757,35,M,16,10014
3758,25,M,1,08854-3115
3759,18,M,12,55118
3760,35,M,7,60611
3761,18,M,4,32607
3762,35,F,5,94546
3763,50,M,0,23518
3764,25,M,0,8461
3765,25,M,14,7430
3766,25,M,12,55317
3767,25,M,12,7436
3768,18,F,20,2125
3769,25,F,18,21214
3770,18,M,4,94122
3771,50,M,7,60510
3772,25,M,12,94110
3773,18,M,7,55337
3774,50,M,1,92122
3775,35,M,12,32935
3776,56,M,13,55344
3777,25,M,12,27707
3778,1,M,17,97062
3779,25,M,0,92019
3780,18,F,14,94110
3781,18,M,4,22906
3782,18,F,4,24060
3783,35,M,7,60610
3784,35,F,16,80304
3785,45,M,16,80304
3786,18,M,20,44089
3787,25,M,14,30342
3788,35,M,7,20901
3789,25,M,0,92646
3790,18,M,4,55403
3791,56,F,13,97113
3792,25,M,0,21555
3793,25,F,17,11215
3794,25,F,1,83705
3795,56,F,7,10019
3796,50,F,8,84770
3797,50,F,13,55447
3798,35,M,1,54481
3799,56,M,6,48070
3800,35,M,7,54016
3801,25,F,1,97225
3802,25,M,0,19106
3803,25,M,20,10014
3804,35,M,7,10583
3805,25,F,7,55122
3806,18,M,0,15237
3807,35,M,4,10027
3808,25,M,14,5448
3809,25,M,12,98117
3810,35,M,16,92630
3811,35,M,12,92821
3812,18,M,4,78759
3813,25,M,4,40504
3814,1,F,0,90012
3815,18,M,4,87801
3816,35,M,7,5401
3817,18,M,15,87111
3818,25,F,12,7730
3819,35,M,7,10069
3820,50,M,13,94089
3821,50,F,0,20004
3822,18,F,4,92647
3823,35,F,1,85258
3824,25,M,4,90069
3825,18,M,2,8820
3826,35,M,15,92649
3827,25,F,7,94115
3828,25,M,4,93940
3829,50,M,20,55419
3830,25,F,4,92648
3831,45,F,14,75006
3832,35,M,17,15330
3833,50,M,0,76067
3834,35,F,6,95843
3835,25,F,15,91902
3836,25,M,14,94105
3837,25,M,0,42445
3838,25,M,4,78705
3839,25,M,14,29609
3840,18,M,4,91325
3841,50,M,11,66048
3842,25,F,1,94536
3843,18,M,4,85701
3844,35,F,0,92704
3845,18,F,20,45220
3846,35,M,7,11201
3847,35,F,9,3769
3848,35,M,7,10028
3849,25,M,20,55391
3850,25,M,17,79705
3851,45,M,3,20009
3852,25,M,7,11215
3853,45,M,14,37343
3854,35,M,17,92688
3855,18,M,0,63116
3856,35,M,16,66208
3857,25,F,3,52001
3858,45,F,20,2476
3859,25,M,6,48197
3860,35,F,7,80013
3861,35,M,17,94132
3862,56,M,13,27514-3540
3863,25,M,14,90292
3864,35,M,17,75010
3865,45,M,6,95695
3866,18,F,12,84107
3867,25,F,7,27516
3868,18,M,4,78749
3869,18,M,18,92123
3870,18,M,14,90292
3871,1,M,10,20876
3872,25,M,17,74074
3873,56,M,1,4240
3874,25,M,16,17350
3875,35,M,14,8750
3876,56,M,19,91790-1161
3877,25,M,20,41706
3878,56,M,17,6405
3879,45,F,5,92649
3880,56,M,20,94708
3881,18,F,20,15701-1348
3882,45,M,14,60045
3883,45,M,3,4011
3884,50,M,6,90640
3885,45,M,14,12561
3886,18,M,4,94708
3887,25,M,17,20707
3888,35,M,0,52057
3889,1,M,19,92557
3890,56,M,13,30047
3891,56,F,13,92308
3892,35,M,1,95380
3893,18,F,4,68516
3894,35,M,17,48083
3895,35,F,14,39180
3896,50,M,18,72601
3897,18,M,12,55405
3898,35,F,1,47933
3899,35,M,0,9142
3900,25,M,4,97214
3901,25,M,0,10023
3902,25,M,12,94618
3903,45,M,16,8053
3904,25,M,17,44118
3905,25,M,20,91730
3906,18,M,4,92833
3907,25,F,5,92705
3908,18,F,4,79912
3909,25,M,7,18655
3910,35,M,0,8902
3911,35,M,7,54016
3912,18,F,4,92054
3913,35,F,7,91362
3914,45,M,16,94546
3915,18,F,0,20815
3916,18,F,5,92870
3917,25,M,0,36301
3918,35,M,0,30533
3919,25,M,7,18615
3920,35,M,20,30306
3921,35,M,7,95031
3922,35,M,7,98607
3923,25,F,1,91790
3924,25,M,18,64055
3925,25,F,0,92646
3926,25,M,4,91790
3927,18,F,3,22305
3928,50,M,0,20815
3929,25,F,0,90212
3930,50,M,17,23059
3931,25,M,7,60614
3932,25,M,2,84321
3933,45,M,18,14701
3934,56,M,13,55118
3935,35,M,5,64801
3936,18,M,16,94709
3937,25,M,4,89193
3938,25,M,17,3570
3939,35,M,16,10803
3940,35,M,1,20037
3941,35,M,7,63125
3942,25,M,4,14623
3943,18,M,0,13603
3944,25,M,0,96671
3945,25,M,12,20850
3946,1,F,10,55305
3947,35,M,7,91304
3948,56,M,16,3070
3949,18,M,12,80503
3950,25,F,9,32212
3951,35,F,17,60148
3952,25,F,1,92646
3953,35,M,7,80129
3954,25,M,7,2134
3955,50,M,6,8108
3956,25,M,2,55344
3957,35,M,7,19901
3958,35,M,12,60563
3959,35,M,7,90069
3960,25,M,12,15217
3961,25,M,5,55414
3962,18,M,20,30033
3963,35,M,7,10009
3964,25,M,16,1890
3965,25,M,17,33823
3966,35,M,5,48342
3967,25,M,8,95380
3968,25,F,7,85214
3969,25,M,17,14830
3970,45,F,5,60050
3971,25,M,4,48127
3972,25,M,5,43221
3973,45,M,7,94501
3974,25,M,12,27410
3975,18,F,2,14616
3976,45,M,1,16801
3977,25,F,0,78735
3978,18,F,3,32219
3979,35,F,20,92009
3980,25,M,20,90046
3981,25,M,14,78267
3982,25,F,7,94602
3983,45,F,6,48867
3984,18,M,4,48867
3985,18,M,0,32219
3986,18,M,12,60640
3987,18,M,17,76116
3988,56,M,17,32822
3989,25,M,11,2169
3990,18,M,12,20878
3991,50,M,14,33401
3992,35,F,17,48219
3993,25,M,2,92711-0571
3994,25,M,12,94131
3995,25,M,7,30620
3996,50,M,13,33015
3997,18,F,3,60640
3998,25,M,14,2142
3999,45,M,0,2131
4000,25,M,5,78251
4001,25,M,4,2140
4002,25,F,11,94117
4003,25,M,3,77006
4004,25,M,17,54401
4005,45,M,17,2176
4006,25,F,0,7701
4007,25,M,1,45230
4008,35,M,7,7043
4009,1,M,4,10012
4010,35,F,2,94109
4011,35,M,0,95409
4012,25,M,15,80301
4013,25,M,14,45383
4014,25,M,14,94306
4015,25,M,14,55421
4016,35,F,3,95405
4017,25,M,20,94546
4018,35,M,17,49887
4019,25,M,14,53048
4020,25,M,6,33156
4021,35,M,11,10538
4022,50,M,16,78411
4023,25,M,0,74136
4024,25,M,16,28542
4025,50,F,1,10024
4026,56,M,17,22657
4027,25,M,7,10019
4028,25,M,0,94121
4029,18,M,4,78626
4030,25,M,0,59405
4031,25,M,0,10009
4032,18,M,4,60611
4033,50,M,17,8043
4034,18,M,4,28403
4035,35,M,3,55042
4036,18,F,0,98225
4037,25,M,15,90066
4038,25,M,0,6880
4039,56,M,10,11361
4040,18,M,4,60201
4041,45,M,17,80228
4042,18,F,4,2142
4043,35,F,7,30309
4044,25,M,17,61350
4045,25,M,1,28607
4046,25,F,4,77006
4047,35,M,5,92867
4048,25,M,17,28052
4049,18,F,4,95602
4050,35,M,7,20650
4051,25,M,5,92117
4052,18,F,7,80503
4053,25,M,17,19810
4054,50,M,0,88004
4055,18,F,4,2142
4056,25,M,7,53202
4057,18,M,4,2151
4058,18,M,12,30318
4059,18,M,12,53713
4060,18,M,4,44266
4061,25,M,0,53213
4062,18,M,0,97469
4063,18,M,0,37211
4064,35,M,7,53404
4065,25,M,0,53213
4066,35,M,5,41144
4067,45,F,1,97361
4068,50,M,0,33901
4069,25,M,0,77058
4070,25,F,7,22201
4071,25,F,9,60201
4072,35,M,17,68506
4073,18,M,4,57103
4074,35,M,0,40504
4075,45,M,18,77630
4076,1,M,10,97402
4077,35,M,20,94506
4078,18,M,12,60622
4079,25,M,3,2494
4080,25,M,15,14803
4081,25,M,17,60659
4082,18,M,12,36115
4083,25,F,4,92507
4084,18,M,12,1702
4085,25,M,18,26104
4086,35,M,12,92507
4087,45,M,7,92503
4088,35,F,7,60137
4089,45,M,7,92965
4090,56,F,0,98374
4091,35,F,2,2879
4092,35,M,16,61600
4093,56,M,7,55430
4094,25,M,15,15203
4095,25,M,17,3038
4096,18,M,17,66044
4097,25,M,3,77057
4098,18,M,4,11364
4099,50,M,3,96714
4100,1,M,10,48867
4101,25,M,2,33133
4102,25,M,18,53572
4103,25,M,1,44240
4104,45,M,0,53818
4105,35,M,14,78611
4106,25,M,14,54915
4107,25,M,0,98503
4108,35,M,12,19050
4109,35,F,7,55021
4110,35,M,11,4287
4111,35,F,6,33314
4112,25,M,12,94114
4113,50,M,7,68046
4114,25,M,18,54915
4115,18,M,4,33023
4116,56,F,0,231
4117,50,M,7,43081
4118,35,M,20,60640
4119,35,F,0,52405
4120,18,M,1,57382
4121,25,F,9,41075
4122,18,M,0,76543
4123,35,M,20,60640
4124,25,F,5,40241
4125,35,M,3,93611
4126,25,M,2,90068
4127,18,F,11,29063
4128,1,F,10,10706
4129,25,M,15,2446
4130,25,F,9,53719
4131,25,M,14,46268
4132,25,M,17,55446
4133,25,F,0,94110
4134,25,M,0,85024
4135,56,M,1,90210
4136,35,F,7,78704
4137,35,M,6,60061
4138,25,F,17,48239
4139,1,F,10,2879
4140,35,F,9,2879
4141,25,F,15,2445
4142,18,M,4,77005
4143,25,M,0,45458
4144,25,M,17,76028
4145,35,M,7,49034
4146,45,M,0,33759
4147,25,M,2,90038
4148,1,M,10,55305
4149,18,M,1,2446
4150,35,M,11,43209
4151,18,M,10,48439
4152,35,M,16,44691
4153,35,F,1,85287
4154,50,F,7,10022
4155,50,M,11,33881
4156,45,F,16,14424
4157,35,M,18,60441
4158,25,F,14,44304
4159,50,M,1,60062
4160,25,M,0,6708
4161,18,M,4,78250
4162,25,M,6,94127
4163,35,M,7,2370
4164,25,F,7,98188
4165,25,F,11,53711
4166,45,M,13,89109
4167,35,M,17,97232
4168,25,M,7,80202
4169,35,M,20,98106
4170,25,M,14,98103
4171,25,F,0,94115
4172,35,M,0,97225
4173,18,M,15,96661
4174,25,F,7,94121
4175,45,F,5,34610
4176,18,M,17,95121
4177,56,M,20,95123
4178,18,M,4,29649
4179,25,M,20,29205
4180,50,M,6,11746
4181,35,M,7,15137
4182,35,M,12,8852
4183,35,M,16,8753
4184,35,F,9,17055
4185,35,F,1,94043
4186,35,M,17,89147
4187,45,M,0,68144
4188,35,F,17,60618
4189,45,F,7,33324
4190,35,M,5,8406
4191,45,M,14,55123
4192,25,M,12,46725
4193,25,M,4,98102
4194,25,F,12,6906
4195,18,M,4,64468
4196,35,M,7,6680
4197,35,F,12,48109
4198,25,M,7,40515
4199,25,F,1,94939
4200,25,M,17,92111
4201,50,F,1,10706
4202,25,M,17,83713
4203,50,F,1,62221
4204,25,M,0,80906
4205,35,M,7,74401
4206,35,M,7,19149
4207,25,M,12,28227
4208,25,M,15,68516
4209,56,F,3,30127
4210,25,M,14,10021
4211,18,F,1,86314
4212,35,M,15,53095
4213,45,M,7,30076
4214,18,M,12,97402
4215,45,M,14,2021
4216,18,F,4,19102
4217,25,M,17,60042
4218,18,F,0,34744
4219,56,M,7,30097
4220,25,M,12,89502
4221,1,M,10,2818
4222,45,M,7,53713
4223,35,M,0,32506
4224,18,M,5,55428
4225,50,M,17,7728
4226,25,M,1,39759
4227,45,M,7,43065
4228,45,M,6,66203
4229,25,M,15,94065
4230,35,M,6,77083
4231,25,M,18,80538
4232,25,M,17,85016
4233,18,M,3,92278
4234,18,M,4,32608
4235,18,M,4,7030
4236,25,M,1,48911
4237,45,M,0,44266
4238,25,M,17,67443
4239,45,M,7,01904-1355
4240,25,M,6,43551
4241,18,M,4,77840
4242,35,M,1,44242
4243,50,F,16,92026
4244,25,M,14,37127
4245,25,M,7,42518
4246,25,M,1,14982
4247,56,M,11,48070
4248,18,M,3,48604
4249,18,M,5,55116
4250,25,M,0,96818
4251,35,F,7,89128
4252,25,M,0,90266
4253,45,M,3,75074
4254,25,F,9,49442
4255,25,M,0,60645
4256,18,M,4,2026
4257,25,F,0,60664
4258,50,M,2,87020
4259,18,F,4,94116
4260,56,M,7,94612
4261,35,M,6,54751
4262,18,M,12,53188
4263,45,M,2,94618
4264,50,F,14,8810
4265,35,F,5,2021
4266,50,M,0,55128
4267,25,F,0,55421
4268,25,M,2,98502
4269,25,M,17,27613
4270,25,M,1,6111
4271,35,M,14,68108
4272,50,F,3,34744
4273,45,M,18,26101
4274,18,F,1,45458
4275,25,M,0,94305
4276,18,M,1,45458
4277,35,F,3,50322
4278,25,M,7,46220
4279,35,M,17,6074
4280,25,M,0,52556
4281,35,M,12,14619
4282,25,F,17,94618
4283,25,F,4,50265
4284,18,M,4,23112
4285,18,M,12,73112
4286,25,M,1,48105
4287,1,M,0,46979
4288,45,F,2,98383
4289,25,F,0,94115
4290,25,M,7,10025
4291,56,F,11,54401
4292,25,F,0,94602
4293,25,M,7,97267
4294,25,F,1,98027
4295,25,F,20,93401
4296,25,F,3,90020
4297,25,F,0,94703
4298,25,M,0,89145
4299,18,F,0,94587
4300,50,M,18,60516
4301,25,M,7,48326
4302,18,M,4,21093
4303,18,F,4,91405
4304,18,F,4,53211
4305,25,M,7,2420
4306,18,M,0,17844
4307,18,M,12,36115
4308,18,M,0,94520
4309,35,F,9,19006
4310,25,M,7,60010
4311,25,M,6,6511
4312,35,F,1,89031
4313,18,M,4,55104
4314,25,M,12,1060
4315,35,M,17,30701
4316,25,M,14,30340
4317,35,M,6,20650
4318,50,M,7,20016
4319,25,M,15,98103
4320,25,M,17,53406
4321,18,M,7,44039
4322,35,M,17,78749
4323,35,M,7,80910
4324,56,M,7,93711
4325,25,M,15,98102
4326,35,M,4,84123
4327,35,M,3,20122
4328,45,M,17,32837
4329,25,M,17,90804
4330,50,M,17,85712
4331,25,F,14,94301
4332,18,M,1,6279
4333,1,M,10,60423
4334,18,M,4,60630
4335,25,M,17,28804
4336,25,M,20,92101
4337,18,F,6,84780
4338,25,F,5,43229
4339,25,F,14,10033
4340,35,M,16,22124
4341,50,M,14,2651
4342,1,F,10,32043
4343,18,M,4,73071
4344,25,M,7,12801
4345,25,M,15,70809-2612
4346,25,M,12,60657
4347,35,F,20,93449
4348,35,M,0,14086
4349,25,M,7,54942
4350,50,M,16,60302
4351,45,F,9,63119
4352,25,M,17,20886
4353,35,M,18,72118
4354,45,M,17,44129
4355,25,M,4,19104
4356,18,M,4,12604
4357,50,M,20,29630
4358,25,M,17,10025
4359,25,M,0,94558
4360,25,M,17,361069
4361,1,F,10,95864
4362,35,M,3,45215
4363,18,M,17,63544
4364,25,M,20,22032
4365,25,M,17,95050
4366,25,M,1,14613
4367,45,F,2,94558
4368,25,M,7,92103
4369,25,M,0,11235
4370,25,M,0,66605
4371,25,F,7,3862
4372,45,M,1,33705
4373,45,F,16,4074
4374,25,M,0,30606
4375,25,M,3,83687
4376,18,M,2,44515
4377,18,M,4,80513
4378,56,F,16,90039
4379,18,M,4,33143
4380,25,F,6,2118
4381,25,M,6,79401
4382,25,M,5,10463
4383,35,F,0,20723
4384,25,M,0,2542
4385,35,M,0,60914
4386,56,M,17,92069
4387,35,F,9,60618
4388,45,M,11,1772
4389,18,M,14,85282
4390,25,M,17,2135
4391,35,M,0,74011
4392,25,M,5,46239
4393,1,M,10,48445
4394,18,M,17,40207
4395,1,F,10,90039
4396,45,M,7,10543
4397,18,M,17,19104
4398,18,F,14,22201
4399,50,M,17,54409
4400,25,M,20,91505
4401,18,M,0,92037
4402,35,F,3,71111
4403,56,M,7,40505
4404,18,M,20,2601
4405,25,M,18,30189
4406,45,M,0,73702
4407,35,M,17,63126
4408,18,M,4,61820
4409,25,M,14,95820
4410,18,M,3,48005
4411,18,M,4,53211
4412,25,M,5,80227
4413,35,M,2,92115
4414,25,M,0,44512
4415,50,M,12,90254
4416,25,F,16,67846
4417,25,M,12,77042
4418,25,M,2,94404
4419,25,F,14,60647
4420,25,M,0,55812
4421,56,M,3,52240
4422,25,M,7,49221
4423,35,F,6,48073
4424,56,M,2,92020
4425,35,F,12,1464
4426,18,M,19,82070
4427,45,M,7,91405
4428,25,F,0,94104
4429,45,F,1,96778
4430,45,M,17,40031
4431,25,M,0,90019
4432,35,F,7,98074
4433,35,F,16,80401
4434,18,M,17,45701
4435,45,F,12,61554
4436,25,M,4,60056
4437,18,F,4,60014
4438,45,M,11,3301
4439,35,M,11,40242
4440,56,F,0,98115
4441,18,M,4,32601
4442,45,M,7,46112
4443,35,M,0,12831
4444,25,M,12,75007
4445,25,M,0,94930-2010
4446,35,F,14,55014
4447,45,F,1,3768
4448,56,M,16,66502
4449,25,M,0,30096
4450,18,F,14,85705
4451,25,M,2,2903
4452,56,M,7,12345
4453,18,M,4,2134
4454,25,F,6,23229
4455,35,M,0,30741
4456,25,F,0,44107
4457,1,F,0,27245
4458,35,M,14,22180
4459,35,M,13,78252
4460,50,F,9,59072
4461,45,F,0,97701
4462,25,M,4,66762
4463,50,M,16,11963
4464,35,M,17,54601
4465,25,M,7,75089
4466,25,M,7,33324
4467,50,M,12,30030
4468,18,F,4,1742
4469,18,M,14,32825
4470,25,M,15,28226
4471,25,F,0,65775
4472,25,M,7,38261
4473,25,M,0,92155
4474,25,M,5,85705
4475,56,M,13,46143
4476,25,F,1,1860
4477,18,M,4,43215
4478,35,M,17,45255
4479,45,M,0,74354
4480,18,M,16,11211
4481,35,M,7,8876
4482,25,M,1,28027
4483,50,M,0,21050
4484,1,M,7,48038
4485,18,M,1,92802
4486,25,M,14,94533
4487,25,M,17,85210
4488,18,M,18,60435
4489,18,M,4,49503-1313
4490,25,M,1,77803
4491,25,M,0,48316-5601
4492,45,F,3,75605
4493,25,M,6,77034
4494,45,F,20,75214
4495,25,M,0,19010
4496,35,M,14,53403
4497,25,M,14,17972
4498,50,M,20,95236
4499,18,M,16,42141
4500,25,M,7,68164
4501,35,F,9,32404
4502,25,M,5,45011
4503,1,F,10,55391
4504,35,M,7,53150
4505,25,F,7,12533
4506,25,M,12,56301
4507,56,F,3,21114
4508,35,M,3,68122
4509,25,M,0,21113
4510,56,M,13,94114
4511,18,M,4,45251
4512,25,M,1,46530
4513,35,F,1,89431
4514,50,M,16,80206
4515,50,M,6,11510-2001
4516,25,M,20,75006
4517,25,F,15,94002
4518,35,F,3,95826
4519,35,M,6,78746
4520,56,M,13,40511
4521,45,M,17,53545
4522,45,M,11,33133
4523,56,F,7,93060
4524,25,M,18,36264
4525,18,M,4,30606
4526,18,M,14,1604
4527,50,M,0,98826
4528,25,M,18,55412
4529,25,M,18,58270
4530,50,M,6,32726
4531,35,M,6,18249
4532,1,M,10,28270
4533,35,M,11,38135
4534,45,M,0,30189
4535,25,M,7,60559
4536,45,M,0,20851
4537,45,F,5,48341
4538,45,M,7,60139
4539,45,M,20,91607
4540,56,M,14,92630
4541,56,M,3,89185
4542,50,M,6,93111
4543,35,M,15,19406
4544,25,M,6,70003
4545,35,F,2,22030
4546,25,M,16,47901
4547,18,M,4,66044
4548,25,M,18,62330-1408
4549,25,M,17,55344
4550,35,M,1,48912
4551,25,M,20,79912
4552,18,M,12,19403
4553,1,F,10,22932
4554,25,M,12,37919
4555,1,M,4,63376
4556,56,M,6,77379
4557,25,M,17,55410
4558,25,M,15,60004
4559,25,M,4,70806
4560,25,F,0,19063
4561,25,M,14,2465
4562,35,M,17,94954
4563,25,M,7,63366
4564,25,M,7,77006
4565,56,M,6,77096
4566,18,M,4,23233
4567,1,M,10,48655
4568,25,M,1,70458
4569,50,M,7,34243
4570,25,M,16,95437
4571,25,M,5,2891
4572,35,M,17,77536
4573,25,M,15,99353
4574,35,M,3,97202
4575,45,M,18,47129
4576,25,M,15,32603
4577,45,F,7,41722
4578,35,M,14,48187
4579,35,M,17,58503
4580,25,M,16,71118
4581,50,M,1,39401
4582,25,F,4,46807
4583,1,M,10,46321
4584,25,M,0,32112
4585,45,M,7,8876
4586,35,M,2,13676
4587,50,M,17,16803
4588,45,M,5,32953
4589,35,M,6,48439
4590,35,M,6,60025
4591,25,M,17,80112
4592,18,M,12,2215
4593,25,M,0,29672
4594,56,M,11,12144
4595,35,M,17,95014
4596,45,M,7,97720
4597,45,M,4,77009
4598,56,M,14,40207
4599,18,M,20,76135
4600,45,F,12,85283
4601,56,M,7,1040
4602,50,M,16,60056
4603,25,M,7,91941
4604,18,M,4,2451
4605,25,F,5,60441
4606,50,M,17,16801
4607,50,F,1,78681
4608,50,F,7,2889
4609,56,M,16,79705
4610,35,M,17,44301
4611,35,M,1,32792
4612,25,M,14,74114
4613,35,F,9,33445
4614,45,M,0,90404
4615,45,M,20,43201
4616,25,M,1,29440
4617,35,M,17,90680
4618,50,M,18,97321
4619,35,M,20,10027
4620,25,M,14,90274
4621,50,F,9,1450
4622,25,F,14,23221
4623,45,F,6,37766
4624,25,F,7,75240
4625,56,M,7,8901
4626,25,F,14,94114
4627,35,F,20,94949
4628,35,M,0,66204
4629,45,F,3,48130
4630,25,M,1,91730
4631,56,M,13,13502
4632,35,F,3,20110
4633,25,F,7,33177
4634,50,F,16,8033
4635,45,M,7,19008
4636,56,M,13,93907
4637,25,M,18,80903
4638,35,M,1,90731
4639,50,M,7,32114
4640,56,F,20,63026
4641,45,M,17,89108
4642,18,M,4,60637
4643,35,M,14,91364
4644,50,M,7,74137
4645,35,M,17,77521
4646,45,F,1,18042
4647,56,F,13,95050
4648,35,M,14,14221
4649,18,M,4,80631
4650,25,F,9,32712
4651,25,F,0,65550
4652,35,F,0,90403
4653,25,F,15,87801
4654,35,F,1,22947
4655,56,M,18,56716
4656,25,M,7,21234
4657,56,M,0,37363
4658,25,M,17,85710
4659,45,M,5,77662
4660,25,F,0,20121
4661,45,F,1,48198
4662,56,M,7,32137
4663,35,M,4,53818
4664,25,M,17,1752
4665,35,M,17,95125
4666,45,F,17,55976
4667,25,F,3,48197
4668,50,M,2,90029
4669,50,M,18,20706
4670,35,M,4,37917
4671,35,F,6,76021
4672,25,M,14,77450
4673,35,M,17,94010
4674,50,M,7,78704
4675,56,M,13,34235
4676,50,F,18,20706
4677,50,F,0,33313
4678,18,F,17,65203
4679,25,F,3,7960
4680,25,M,4,26508
4681,50,M,7,52402
4682,35,M,17,55330
4683,35,M,17,48146
4684,35,M,7,83405
4685,25,M,4,82601
4686,50,M,12,44286
4687,35,F,7,48034
4688,35,F,3,28262
4689,35,F,6,7950
4690,45,F,20,4046
4691,50,M,16,38122
4692,25,M,17,38654
4693,25,M,12,3060
4694,50,M,12,13041
4695,1,F,2,78945
4696,35,M,17,45380
4697,35,F,6,6512
4698,45,M,1,60102
4699,25,M,7,40205
4700,45,F,1,4258
4701,56,M,13,78681
4702,35,M,18,27603
4703,35,M,7,2171
4704,45,M,17,37923
4705,45,M,7,13211
4706,45,F,16,14468
4707,45,F,0,96821
4708,45,F,7,9094
4709,25,M,16,43215
4710,18,M,4,82072
4711,35,M,0,62704
4712,56,M,13,92120
4713,35,M,17,27587
4714,35,M,17,11554
4715,35,M,14,98125
4716,25,F,9,98632
4717,35,M,0,15801
4718,25,M,7,35244
4719,50,M,7,40601
4720,25,M,17,98661
4721,25,M,0,98178
