Movie_ID_Alias,Movie_Genres,Movie_ReleaseYear
3254,Drama|Thriller,1994
3255,Romance,1996
3256,Drama,1994
3257,Comedy|Crime,1997
3258,Animation|Children's|Musical,1947
3259,Mystery,1984
3260,Drama,1984
3261,Action|Thriller,1988
3262,Comedy|Romance,1984
3263,Documentary,1995
3264,Drama,1996
3265,Drama,1994
3266,Comedy,1934
3267,Comedy|Film-Noir|Thriller,1998
3268,Drama,1993
3269,,-
3270,Drama,1998
3271,,-
3272,Drama,1995
3273,,-
3274,Comedy|Horror,1990
3275,,-
3276,,-
3277,Drama,1998
3278,Drama,1997
3279,Comedy,1996
3280,Drama,1998
3281,Thriller,1997
3282,Children's|Drama,1997
3283,,-
3284,Drama,1995
3285,Horror,1945
3286,Horror,1959
3287,Thriller,1996
3288,,-
3289,Comedy,1994
3290,Drama,1997
3291,Animation|Children's|Musical,1997
3292,Adventure|Children's|Fantasy,1995
3293,Comedy|Drama|Romance,1988
3294,Documentary,1997
3295,Adventure|Comedy,1988
3296,Adventure|Children's,1987
3297,Adventure|Children's,1967
3298,Comedy,1994
3299,Comedy,1996
3300,Horror,1994
3301,Comedy,1999
3302,Drama,1994
3303,Comedy|Drama,1994
3304,Drama,1964
3305,Sci-Fi|Thriller,1997
3306,Action|Sci-Fi|Thriller,1996
3307,Comedy,1998
3308,,-
3309,Animation|Children's,1999
3310,Drama|Thriller,1999
3311,Drama,1993
3312,Children's|Drama,1960
3313,Documentary,1994
3314,Drama,1996
3315,Crime|Drama,1994
3316,Documentary,1975
3317,Thriller,1994
3318,Documentary|Drama,1994
3319,Drama|Romance,1997
3320,Horror,1987
3321,Horror,1988
3322,Children's|Comedy,1998
3323,Comedy|Drama|Romance,1990
3324,Drama|Romance,1996
3325,Drama,1996
3326,Drama,1996
3327,Comedy,1994
3328,,-
3329,Romance|War,1997
3330,Horror,1998
3331,Horror|Sci-Fi,1993
3332,Action|Drama|War,1944
3333,Horror|Sci-Fi,1982
3334,Drama,1993
3335,Comedy|Crime,1996
3336,Sci-Fi,1997
3337,Action|Thriller,1995
3338,Horror,1942
3339,Children's|Comedy|Drama,1998
3340,Children's|Fantasy,1997
3341,Action|Drama,1998
3342,Action|Adventure,1996
3343,Drama,2000
3344,Musical,1964
3345,,-
3346,Comedy|Drama,1993
3347,Drama,1997
3348,Comedy|Romance,1998
3349,Comedy|Romance,1997
3350,,-
3351,Comedy|Drama,1998
3352,Comedy,1996
3353,Drama,1992
3354,Adventure|Children's,1962
3355,Thriller,1961
3356,Drama,1981
3357,Mystery|Thriller,1996
3358,Comedy,1994
3359,Drama,1993
3360,Drama,1996
3361,Drama,1995
3362,Comedy,1994
3363,Documentary,1995
3364,Drama,1996
3365,Sci-Fi,1988
3366,Drama|War,1995
3367,Drama,1998
3368,Drama,1995
3369,Drama,1994
3370,Crime,1997
3371,Drama,1976
3372,Horror,1965
3373,Horror,1959
3374,Action|Thriller,1996
3375,Romance,1996
3376,Drama|Thriller,1994
3377,Drama,1997
3378,Comedy|Romance,1997
3379,Crime|Drama,1954
3380,Drama|Romance,1994
3381,Comedy,1964
3382,Comedy,1999
3383,Comedy|Romance,1995
3384,Romance,1997
3385,Horror,1980
3386,Horror|Thriller,1987
3387,Drama,1998
3388,,-
3389,Drama,1997
3390,Horror,1986
3391,Comedy,1996
3392,Drama,1996
3393,Drama,1998
3394,Crime|Drama|Film-Noir,1996
3395,Comedy|Romance,1994
3396,Drama,1995
3397,Drama,1985
3398,Action|Comedy,1998
3399,Documentary,1995
3400,Drama,1996
3401,Comedy|Drama,1997
3402,Drama,1999
3403,Comedy,1926
3404,Crime,1996
3405,Comedy,1995
3406,Drama,1995
3407,Comedy|Romance,1998
3408,Comedy|Drama,1957
3409,Horror,1973
3410,Comedy|Drama,1996
3411,Action,1996
3412,Sci-Fi|Thriller,1993
3413,Comedy|Thriller,1997
3414,Crime|Drama,1946
3415,Comedy|Drama,1948
3416,Children's|Drama,1949
3417,Drama,1932
3418,,-
3419,Drama,1923
3420,Comedy,1995
3421,Comedy,1995
3422,Comedy,1993
3423,Drama,1994
3424,Drama|War,1998
3425,Drama,1995
3426,Action,1995
3427,Drama,1986
3428,Thriller,1998
3429,,-
3430,Sci-Fi,1957
3431,Comedy|Drama,1994
3432,Drama,1998
3433,Drama,1999
3434,,-
3435,Documentary,1995
3436,Horror,1996
3437,Drama,1996
3438,Drama,1995
3439,Drama|Romance,1995
3440,Animation|Sci-Fi,1982
3441,Horror,1964
3442,Adventure,1972
3443,Comedy|Horror,1987
3444,Comedy|Mystery,1943
3445,Comedy|Drama,1997
3446,Drama,1996
3447,Comedy|Drama,1994
3448,Drama,1997
3449,Comedy,1997
3450,Drama,1997
3451,Comedy,1999
3452,Drama|Sci-Fi,1997
3453,Comedy|Drama,1998
3454,Comedy,1995
3455,Drama,1986
3456,Crime|Thriller,1997
3457,Drama,1993
3458,Western,1995
3459,Action|Drama,1993
3460,Horror,1965
3461,Drama|Thriller,1996
3462,Action|Horror,1981
3463,Horror,1963
3464,Horror,1972
3465,Drama,1996
3466,Crime,1996
3467,Drama,1996
3468,Drama,1994
3469,Drama,1992
3470,Drama,1998
3471,Drama,1996
3472,Horror|Sci-Fi,1959
3473,Horror|Sci-Fi,1940
3474,Drama,1971
3475,Drama,1969
3476,Horror,1986
3477,Adventure|Drama,1919
3478,Comedy|Romance,2000
3479,Drama,1966
3480,Drama,1995
3481,Horror,1986
3482,Mystery|Thriller,1930
3483,Drama,1998
3484,Documentary,1995
3485,,-
3486,Drama,1998
3487,Comedy|Drama,1994
3488,Drama,1998
3489,Drama,1999
3490,Drama,1996
3491,Drama|Mystery,1995
3492,,-
3493,Comedy|Drama,1994
3494,Drama,1989
3495,Adventure|Drama,1998
3496,Horror|Sci-Fi,1957
3497,Comedy,1996
3498,Drama,1996
3499,Drama|Thriller,1993
3500,Comedy,1994
3501,Horror,1968
3502,Comedy,2000
3503,,-
3504,Sci-Fi,1950
3505,Drama,1998
3506,Comedy,1996
3507,Drama,1995
3508,Drama,1997
3509,Comedy|Drama|Romance,1994
3510,Drama,1995
3511,Drama,1998
3512,Documentary,1995
3513,Comedy|Drama,1999
3514,,-
3515,Drama,1996
3516,Drama,1993
3517,Drama,1995
3518,Drama,1972
3519,Drama|Romance,1989
3520,Drama,2000
3521,,-
3522,Comedy|Romance,1999
3523,Comedy,1996
3524,Comedy,1991
3525,Romance,1995
3526,Adventure|Romance,1947
3527,Film-Noir,1947
3528,Comedy|Romance,1987
3529,Horror,1995
3530,Romance,1996
3531,Comedy,1998
3532,Horror,1972
3533,Documentary,1998
3534,Drama|Romance,1999
3535,Fantasy,1987
3536,Comedy|Drama|Romance,1998
3537,Action,1987
3538,Action,1995
3539,Romance,1994
3540,Drama,1994
3541,Comedy,1993
3542,Drama,1998
3543,Documentary,1996
3544,Documentary,1995
3545,,-
3546,Comedy,1980
3547,Comedy,1994
3548,Crime|Drama|Mystery,1930
3549,Drama,1948
3550,Comedy|Horror,1994
3551,Horror,1969
3552,Drama,1995
3553,Drama,1992
3554,Drama,1994
3555,Drama,1995
3556,Drama,1992
3557,Drama,1994
3558,Drama,1994
3559,Drama,1998
3560,Drama,1992
3561,Comedy|Drama,1997
3562,Documentary,1996
3563,Mystery,1936
3564,Drama,1997
3565,Drama|Thriller,1998
3566,Horror,1976
3567,Comedy|Drama,1995
3568,Western,1943
3569,Comedy,1994
3570,Sci-Fi,1954
3571,Drama,1996
3572,Drama,1951
3573,Action,1995
3574,Western,1940
3575,Adventure|Western,1995
3576,Comedy,1996
3577,Documentary,1996
3578,Drama,1961
3579,Drama|Thriller,1998
3580,Drama,1994
3581,Comedy,1996
3582,,-
3583,Horror,1970
3584,Drama,1990
3585,Comedy|Thriller,1998
3586,Comedy,1998
3587,Thriller,1993
3588,Comedy,1996
3589,Comedy,1999
3590,Drama|War,1999
3591,Drama,1998
3592,Comedy,1998
3593,Horror,1973
3594,Comedy,1996
3595,Drama,1996
3596,Comedy|Drama,1986
3597,Thriller,1997
3598,Drama,1988
3599,Drama,1963
3600,Drama|Horror,1981
3601,Drama,1975
3602,Western,1958
3603,Romance,1949
3604,Drama,1971
3605,Comedy|Musical,1930
3606,Comedy|Musical,1933
3607,Comedy|Musical,1937
3608,Comedy|Musical,1941
3609,Film-Noir|Horror,1944
3610,Comedy,1997
3611,Comedy,1996
3612,Drama,1999
3613,Drama,1992
3614,Drama,2000
3615,Crime|Drama,1926
3616,Comedy,2000
3617,Adventure|Children's,1989
3618,Drama,1962
3619,Horror,1982
3620,Comedy|Romance,1998
3621,Action|Mystery|Thriller,1995
3622,Drama,1981
3623,,-
3624,Horror,1968
3625,Drama,1980
3626,Romance,1994
3627,Drama,1999
3628,Drama,1997
3629,Drama,1995
3630,Comedy,1997
3631,Documentary,2000
3632,Comedy,1993
3633,Drama,1995
3634,Documentary,1930
3635,Drama,1996
3636,Horror,1960
3637,Drama,1995
3638,Action|Drama,1995
3639,Drama,1982
3640,Comedy,1995
3641,Horror,1975
3642,Drama,1994
3643,Drama,1997
3644,Documentary,2000
3645,Comedy,1998
3646,Comedy|Drama,1997
3647,Action|Drama|Thriller,1986
3648,Adventure,1952
3649,Drama,1995
3650,Drama,1997
3651,Documentary,1997
3652,Documentary,1998
3653,,-
3654,Thriller,1997
3655,Drama,1996
3656,Horror,1957
3657,Western,1972
3658,Drama,1994
3659,Sci-Fi,1953
3660,Drama,1996
3661,Comedy,1967
3662,Drama,1997
3663,Documentary,1998
3664,Drama,1994
3665,Adventure,1954
3666,Comedy,1969
3667,Horror,1980
3668,Horror|Thriller,1994
3669,Western,1971
3670,Action,1984
3671,Comedy,1999
3672,Drama,1998
3673,Comedy,1991
3674,Drama,1995
3675,Thriller,1995
3676,Drama,1995
3677,Comedy,1967
3678,Comedy,1989
3679,Comedy|Drama,1995
3680,Comedy,1999
3681,Thriller,1997
3682,Drama,1968
3683,Action|Drama,1997
3684,Drama,1993
3685,Documentary,1995
3686,,-
3687,Drama,1997
3688,Documentary,1999
3689,Action|Crime,1973
3690,Action|Drama|Thriller,1995
3691,Action,1994
3692,Drama|War,1996
3693,Comedy,1997
3694,Action|Drama|Thriller,1995
3695,Crime,1947
3696,Drama|Thriller,1998
3697,Comedy|Crime,2000
3698,Drama,1936
3699,Drama,1994
3700,,-
3701,Children's|Comedy,1998
3702,Comedy,1993
3703,Documentary,1998
3704,Drama,1999
3705,Comedy|Drama|Western,1973
3706,Documentary,1998
3707,Action|Drama|Thriller,1994
3708,Comedy,1995
3709,Comedy,1995
3710,Drama,1995
3711,Action|Crime,1996
3712,Drama|Horror,1993
3713,Drama,1995
3714,Drama,1995
3715,Drama,1995
3716,Comedy|Crime|Drama,1995
3717,Documentary,1996
3718,Drama,1991
3719,Drama,1990
3720,Drama,1995
3721,Drama,1995
3722,Drama|Romance,1996
3723,Action|Drama|Thriller,1994
3724,Drama,1996
3725,Documentary,1993
3726,Drama,1994
3727,Drama,1991
3728,Drama,1994
3729,Drama,1995
3730,Drama,1986
3731,Documentary,1995
3732,Drama,1995
3733,Comedy,1996
3734,Comedy|Romance,1992
3735,Drama,1995
3736,Drama,1946
3737,Comedy,1992
3738,Drama,1973
3739,War,1995
3740,Comedy|Drama,1994
3741,Drama,1994
3742,Comedy,1991
3743,Drama,1994
3744,Drama,1995
3745,Comedy|Drama,1993
3746,Drama,1992
3747,Comedy|Romance,1996
3748,Drama,1994
3749,Drama,1990
3750,Comedy,1993
3751,Drama,1949
3752,Comedy,1996
3753,Drama,1976
3754,Thriller,1988
3755,Romance,1933
3756,Drama|War,1995
3757,Romance,1995
3758,Comedy,1982
3759,Comedy|Drama,1996
3760,Drama,1996
3761,Mystery,1950
3762,Comedy,1994
3763,Documentary,1996
3764,Documentary,1995
3765,Drama,1996
3766,Action,1996
3767,Documentary,1995
3768,Romance,1996
3769,,-
3770,Drama,1995
3771,Comedy,1996
3772,Comedy|Drama,1995
3773,Drama,1986
3774,Drama,1942
3775,Drama,1946
3776,Comedy,1935
3777,Romance,1935
3778,Comedy,1995
3779,Comedy,1995
3780,Drama|Romance,1995
3781,Romance,1996
3782,Comedy|Drama,1995
3783,Documentary,1993
3784,Drama,1950
3785,Drama,1996
3786,Action,1996
3787,Documentary,1996
3788,Documentary,1996
3789,,-
3790,Comedy|Drama,1996
3791,Drama,1992
3792,Drama,1996
3793,Drama,1995
3794,Crime|Drama|Mystery,1996
3795,Drama,1996
3796,Crime,1995
3797,Drama,1997
3798,Crime,1994
3799,Comedy,1997
3800,Drama,1996
3801,Drama,1996
3802,Drama,1997
3803,Drama,1996
3804,Drama,1997
3805,Comedy|Drama,1996
3806,Comedy,1998
3807,Action|Drama,1998
3808,Crime,1998
3809,Drama,1995
3810,Crime|Drama,1998
3811,Drama,1997
3812,Comedy|Drama,1998
3813,Drama,1998
3814,Drama,1996
3815,Drama,1995
3816,Drama,1997
3817,Drama|Thriller,1996
3818,Drama,1997
3819,Crime|Drama,1998
3820,Drama,1931
3821,Drama,1929
3822,Comedy,1928
3823,Drama,1927
3824,Drama,1927
3825,Drama,1926
3826,Drama,1925
3827,Comedy,1923
3828,Documentary,1994
3829,Drama,1995
3830,Comedy,1997
3831,Drama,1998
3832,Drama,1999
3833,Drama,1998
3834,Drama,1999
3835,Drama,1998
3836,Documentary,1998
3837,Comedy,1998
3838,Drama,1998
3839,,-
3840,Drama,1997
3841,Comedy|Drama,1999
3842,Sci-Fi,1997
3843,Drama,1999
3844,Comedy,1998
3845,Drama|Romance,1998
3846,Drama,1979
3847,Drama,1926
3848,Drama,1998
3849,Drama,1997
3850,Drama,1996
3851,Comedy|Romance,1927
3852,Drama,1940
3853,Drama|Sci-Fi,1998
3854,Western,1940
3855,Drama,1998
3856,Documentary,1999
3857,Drama,1922
3858,Documentary,1999
3859,Comedy|Drama|Thriller,1996
3860,Comedy,1920
3861,Comedy,1978
3862,Documentary,1999
3863,Action|Adventure,1999
3864,Adventure|Children's,1962
3865,Crime|Thriller,1970
3866,Documentary,2000
3867,Crime,1963
3868,Drama|Musical,1937
3869,Drama,1998
3870,Drama|Thriller,1999
3871,Action,1999
3872,Drama,1958
3873,Drama,1978
3874,Drama,1982
3875,Drama,2000
3876,Drama,1960
3877,Horror,1966
3878,Horror,1974
3879,Horror,1986
3880,Drama,2000
3881,Comedy|Romance,2000
3882,Drama,1999
3883,Drama,1999
